	Grade3Cc_1	Grade3Cc_2	Grade3Cc_3	ShortCc_1	ShortCc_2	ShortCc_3	ShortCc_4	ShortCc_5
ENSBTAG00000023417	10.01334632	9.734649222	9.824290346	9.932598379	10.17177345	10.23756526	10.25417486	9.783774586
ENSBTAG00000023419	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000023419 /// ENSBTAG00000039971	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000023426	6.300509389	6.678978567	6.80036617	6.552636367	6.653945921	6.226423442	6.633636501	6.464650227
ENSBTAG00000023429	13.46767311	13.37710369	13.22848886	13.08093873	13.29436637	13.4720422	13.46767311	13.49950821
ENSBTAG00000023434	2.156731595	2.16166505	2.166405036	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000023445	8.355223227	8.579905066	8.529705211	8.527923445	8.394759221	8.645105084	8.794219881	8.210757193
ENSBTAG00000023452	2.932478424	2.932478424	2.932478424	2.932478424	2.932478424	2.933978432	2.948693582	2.932478424
ENSBTAG00000023513	7.138318333	7.109657113	7.084202853	7.249172403	7.230218393	7.264281542	7.077129023	7.094947578
ENSBTAG00000023523	11.01117518	11.21810535	11.27251306	11.11808788	11.0009849	10.89363035	11.46826953	11.01418902
ENSBTAG00000023549	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000023600	2.194063102	2.391576513	2.194063102	2.194063102	2.194063102	2.194063102	2.218245309	2.194063102
ENSBTAG00000023601	7.120646626	6.849687959	7.144181473	7.306313051	7.27608759	7.756556652	7.148143705	7.265935851
ENSBTAG00000023610	5.974746022	5.933272017	5.86774926	5.958189565	5.831253969	5.895640063	6.224894253	5.863259696
ENSBTAG00000023611	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000023628	4.2512166	4.048727308	4.081125928	4.1640644	4.164151594	4.146777235	4.045468029	3.748817088
ENSBTAG00000023632	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000023635	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000023652	8.656697786	9.056021473	9.010985567	8.744612311	8.775543509	8.47942934	8.114664406	8.350635464
ENSBTAG00000023659	3.669614144	3.734053416	3.734053416	3.828625045	3.855013147	3.734053416	7.916036875	5.008848472
ENSBTAG00000023731	2.191160714	2.191160714	2.191160714	2.744327614	2.191160714	2.191160714	2.181364352	2.191160714
ENSBTAG00000023734	2.156731595	2.156731595	2.156731595	2.156731595	2.157451635	2.156731595	2.156731595	2.156731595
ENSBTAG00000023744	9.383416781	9.81179529	9.74436735	9.080408376	8.230344315	8.424831359	9.754121234	9.338264134
ENSBTAG00000023795	5.934437261	6.331768845	6.280944434	6.117494514	6.049461705	6.01865982	6.21686354	5.941174711
ENSBTAG00000023814	9.845428784	10.19434926	10.12388676	9.950807715	9.747626298	9.781367042	9.955490767	9.992561825
ENSBTAG00000023831	7.957612708	8.006309605	8.063314776	8.074407203	7.992225438	8.2939183	7.814277697	7.793190601
ENSBTAG00000023832	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000023843	5.099270562	6.300895787	6.010577942	5.827885587	6.028432658	5.827885587	5.653302737	5.937875429
ENSBTAG00000023845 /// ENSBTAG00000023846	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000023847	8.497676394	8.879074252	8.806880686	8.509715796	8.315097521	8.405986135	8.887070104	8.844243068
ENSBTAG00000023907	7.524079859	7.609681019	7.648676717	7.792659628	7.393640205	7.307038032	7.21490298	7.246797209
ENSBTAG00000023928	10.8904462	11.10607081	11.15374112	10.97165991	10.8427243	10.90714182	10.92185377	10.97867366
ENSBTAG00000023938	11.69507617	11.89725487	11.7581761	11.93920847	11.85570853	11.84155047	11.3735965	11.81639408
ENSBTAG00000023938 /// ENSBTAG00000035013	7.296456445	7.311782847	7.015527678	7.140954915	7.530088044	6.985926898	7.138931123	7.539123759
ENSBTAG00000023939	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000023941	2.16594058	2.166613354	2.16594058	2.167921957	2.166134466	2.16594058	2.16594058	2.16594058
ENSBTAG00000023947	6.036113946	5.900137264	5.841640309	6.09219031	6.151354475	5.994305218	5.991367404	5.97479757
ENSBTAG00000023955	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000023963	4.967464213	5.376409131	5.165809272	4.894120997	4.682164631	4.200443689	5.269980289	5.299528002
ENSBTAG00000023997	9.274060983	9.409931111	9.296287332	9.108969303	9.343405614	9.202527107	9.785130321	9.433960943
ENSBTAG00000024015	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000024027	9.380814107	9.102856969	9.180328152	9.452235888	9.524899952	9.636315387	9.107651032	9.340019292
ENSBTAG00000024058	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000024086	7.998613433	8.577100511	8.744196485	8.461520457	7.97107981	7.573697825	8.33866126	7.98642018
ENSBTAG00000024091	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000024096	6.657136141	7.036325243	7.036382745	7.030393926	7.040835916	7.15209997	7.429374895	7.030528004
ENSBTAG00000024097	11.58521769	11.53691402	11.50539025	11.73760434	11.61659943	11.77998329	11.59330926	11.5259728
ENSBTAG00000024162	2.4367917	2.38689858	2.419125845	2.445086188	2.694318346	2.4367917	2.545678599	2.845617293
ENSBTAG00000024219	2.156731595	2.157778739	2.156731595	2.156731595	2.156731595	2.156731595	2.251413292	2.156731595
ENSBTAG00000024240	11.13156443	11.2929078	11.11591717	11.30607177	11.1118247	11.32879993	10.94175025	11.22540447
ENSBTAG00000024255	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000024275	3.930967709	3.93874958	3.973552575	3.941771236	3.658415874	3.864545642	3.623743817	3.515174175
ENSBTAG00000024288	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000024318	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000024341	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.181942959	2.156731595
ENSBTAG00000024379	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000024406	2.15957955	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.188178615	2.156731595
ENSBTAG00000024431	6.885890036	6.737345031	6.784094024	6.869366971	6.988407562	6.965814918	6.873223593	6.850827957
ENSBTAG00000024443	8.853287049	8.605662886	8.760185546	8.772239736	8.880717406	9.050287031	8.428497503	8.936122239
ENSBTAG00000024449	5.052428792	5.519606818	5.48137924	5.333887257	5.444144656	5.61804346	5.384790626	5.535200128
ENSBTAG00000024450	3.901503017	3.986566524	3.936212145	4.003594604	4.019148215	3.94486526	4.052305181	3.864371351
ENSBTAG00000024470	2.270077555	2.264458318	2.270077555	2.270077555	2.270077555	2.270077555	2.267910177	2.270077555
ENSBTAG00000024482	6.280231164	6.449154618	6.503173497	6.367139303	6.135581268	6.277473076	7.340384592	5.954316969
ENSBTAG00000024496	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000024497	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000024503	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000024520	6.914017214	7.363550143	7.08672547	7.426760728	7.496995479	7.310584095	7.344455976	6.933641204
ENSBTAG00000024534	3.286766412	3.298331328	3.309442717	3.380763126	3.77832039	4.144509964	3.258664333	3.286766412
ENSBTAG00000024539	2.593612668	2.593612668	2.593612668	2.539543948	2.586916398	2.969710697	3.219193839	2.588890869
ENSBTAG00000024542	11.9169966	11.8764734	11.99720794	11.82310776	11.83571563	12.09963979	11.91232441	11.74574643
ENSBTAG00000024549	13.57046044	13.49870077	13.52187006	13.55706736	13.61360079	13.60491957	13.46754159	13.49766367
ENSBTAG00000024555	2.156731595	2.184012466	2.210223499	2.156731595	2.156731595	2.841605397	2.168611231	2.156731595
ENSBTAG00000024561	12.72600368	12.76044677	12.78463816	12.88816968	12.82755005	12.80724351	12.89020044	12.80732014
ENSBTAG00000024561 /// ENSBTAG00000045914	12.88931843	12.86905699	12.84978894	13.01294748	13.00953323	12.9069266	13.05378162	12.93880743
ENSBTAG00000024605	13.9828991	13.88458897	13.91846461	14.14278313	14.12676804	14.06931388	14.10066471	14.009693
ENSBTAG00000024605 /// ENSBTAG00000032034 /// ENSBTAG00000032979 /// ENSBTAG00000034170 /// ENSBTAG00000047240	9.297811475	9.325398163	9.390125712	9.874271815	9.331886206	9.210511793	9.623915041	9.163303103
ENSBTAG00000024657	10.09408706	10.34087863	10.36769977	10.47665204	10.56950234	10.49438883	10.2984857	10.31338848
ENSBTAG00000024663	4.513958721	4.558087723	4.575336916	4.78308815	4.501400013	4.501400013	4.674730602	4.332536499
ENSBTAG00000024683	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000024701	11.04830544	10.93195266	11.04491302	11.19678704	11.44339941	11.5074145	11.21508036	11.03693114
ENSBTAG00000024708	4.369267529	4.430112759	4.335404604	4.794207441	4.369267529	4.194185679	4.732306869	4.3274142
ENSBTAG00000024723	11.07258908	11.10665771	11.11835043	11.18497788	11.20995531	11.21247801	11.10171334	10.98738408
ENSBTAG00000024752 /// ENSBTAG00000047253 /// ENSBTAG00000047746	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000024756	2.445869809	2.915043298	2.445869809	2.943173048	3.171843285	2.156731595	2.441621006	2.445869809
ENSBTAG00000024781	11.15103565	10.96797565	11.01212754	11.24988388	11.17772035	11.51840433	11.19130856	11.00155158
ENSBTAG00000024801	2.169672284	2.169672284	2.169672284	2.169672284	2.169672284	2.169672284	2.272330869	2.444553891
ENSBTAG00000024803	5.135588183	5.206234346	5.228649782	5.228649782	5.228649782	5.262264497	6.093556772	5.189704881
ENSBTAG00000024814	7.139985297	8.158179809	8.696614506	7.597768184	7.921030399	7.046432354	9.217119797	8.943833189
ENSBTAG00000024822	4.758867794	4.675064346	4.667809067	4.782218916	4.818030046	4.818144435	4.744102184	4.760788863
ENSBTAG00000024852	2.35912165	2.160918024	2.164940279	2.156731595	2.156731595	2.156731595	2.156731595	2.166342539
ENSBTAG00000024884	5.908720143	5.936687466	5.89896189	5.822382151	5.917710244	5.776109669	5.783083623	6.049949062
ENSBTAG00000024888	2.306734372	2.449136011	2.585953272	2.306734372	2.306734372	2.306734372	2.306734372	2.306734372
ENSBTAG00000024903	2.156731595	2.183228556	2.20868642	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000024909	13.6136813	13.66118042	13.74855219	13.76617677	13.72432138	13.79970023	13.58731145	13.68714072
ENSBTAG00000024918	9.943392124	10.26455178	10.31002732	10.07115782	9.923002557	9.933321475	9.975152122	10.31871883
ENSBTAG00000024928	2.194979231	2.194979231	2.194979231	2.194979231	2.194979231	2.194979231	2.407947282	2.194979231
ENSBTAG00000024929	2.156731595	2.157610322	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000024932	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000024950	2.209963758	2.224095159	2.209963758	2.209963758	2.209963758	2.209963758	2.255139311	2.209963758
ENSBTAG00000024957	2.662025558	2.56596622	2.568073474	3.071750796	2.563781789	2.563781789	3.321219539	2.949216167
ENSBTAG00000024974	6.070681537	5.997074735	5.926354474	6.070681537	6.070681537	6.070681537	6.214065136	6.020595072
ENSBTAG00000024980	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025001	10.66584499	10.49320275	10.57707396	10.56549204	10.70034499	10.8163614	10.72196428	10.64676898
ENSBTAG00000025003	10.00810668	9.30077056	9.437085579	9.461539804	9.618318478	9.413173417	9.601722491	9.347298936
ENSBTAG00000025005	3.789831675	3.349215064	3.256075287	3.255673184	3.401297869	3.436654587	3.124422303	3.320125313
ENSBTAG00000025029	5.968333211	6.119589991	6.180260194	6.055082907	5.998341941	6.059696208	6.05513901	6.053083561
ENSBTAG00000025035	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025088	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025099	13.49962826	13.45642332	13.69619511	13.48057841	13.33570116	12.63026018	13.38573799	13.11587944
ENSBTAG00000025101	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025121	11.26157613	11.20651174	11.16437301	11.28122145	11.34421178	11.43313922	11.35411505	11.15033413
ENSBTAG00000025126	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025136	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025148	4.067348973	3.656358317	3.518774121	3.875746256	3.724006722	3.799558194	3.759981556	3.652471374
ENSBTAG00000025149	7.37999557	7.717645642	7.695640593	7.503635206	7.150031703	7.622919565	7.58570502	7.65139978
ENSBTAG00000025181	5.534085136	5.776352089	5.760451534	5.780916562	5.93139087	6.055700327	5.947149101	5.792901647
ENSBTAG00000025183	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025191	13.80874263	13.89013408	13.83946041	13.85900995	13.86822866	13.8624075	13.8163761	13.87733729
ENSBTAG00000025210	2.156731595	2.210390485	2.261945105	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025212	8.067928526	7.410637497	7.327555744	7.917881734	7.644214245	7.79788885	7.721427039	8.081186274
ENSBTAG00000025213	2.156731595	2.156731595	2.156731595	2.322198535	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025221	11.6627836	11.66653198	11.6627836	11.88659722	11.73881293	11.84373761	11.77036223	11.67574443
ENSBTAG00000025226	2.19268921	2.223722549	2.240006449	2.460275741	2.19268921	2.156731595	2.19268921	2.19268921
ENSBTAG00000025250	2.655675779	2.655675779	2.655675779	2.730113469	2.655675779	2.655675779	2.655675779	3.130484471
ENSBTAG00000025257	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025258	2.156731595	2.156731595	2.156731595	2.204112253	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025277	10.60747277	10.52137523	10.44929495	10.54309176	10.6708458	10.50448576	10.60893416	10.42508698
ENSBTAG00000025302	2.160193347	2.197427172	2.232583456	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025304	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025320	2.417468674	2.709379815	3.082489771	3.237145496	2.391392783	2.391392783	3.538296987	2.905510082
ENSBTAG00000025340	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025358	12.86926743	12.9110752	12.93178634	12.9214533	12.82504313	12.95506807	12.83942782	12.88501503
ENSBTAG00000025372	9.712913445	9.578851468	9.687755187	9.88419667	9.981696294	9.75619739	9.489742559	9.445397834
ENSBTAG00000025405	2.156731595	2.156731595	2.156731595	2.64136036	2.185576923	2.156731595	2.156731595	2.159905707
ENSBTAG00000025410	3.508898967	3.597183202	3.682005309	3.508898967	3.508898967	3.508898967	3.508898967	3.508898967
ENSBTAG00000025413	7.111684918	7.32563742	7.30975871	7.342164241	7.35031004	7.1506534	7.373999708	7.342164241
ENSBTAG00000025425	8.594444434	8.032773844	7.942533197	8.365745382	8.562568452	8.178574819	8.325097365	7.948282821
ENSBTAG00000025434	8.703886353	8.722449001	8.65143148	8.462290213	8.51029213	7.853440386	8.766089466	9.116884659
ENSBTAG00000025441	10.58072549	10.18531481	10.1108708	10.4506791	10.09126623	13.12361985	11.52036523	10.6141707
ENSBTAG00000025443	2.15944044	2.15944044	2.15944044	2.15944044	2.15944044	2.15944044	2.15944044	2.15944044
ENSBTAG00000025450	7.660402463	7.478891243	7.479925157	7.856658331	7.694445017	8.175130321	7.514809908	7.6984883
ENSBTAG00000025462	9.588103144	8.551872457	8.44280028	8.554263313	8.583182057	7.850020342	8.479309226	9.044475933
ENSBTAG00000025471	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025494	10.93578375	11.09351603	10.84123166	9.650530697	10.48895147	8.111660724	10.51158421	10.81324411
ENSBTAG00000025502	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025526	2.199565787	2.217404387	2.199565787	2.199565787	2.199565787	2.199565787	2.199565787	2.226516362
ENSBTAG00000025540	8.338723336	8.323804042	8.206770746	8.608525343	8.588293381	8.450021499	8.700850439	8.418346044
ENSBTAG00000025564	14.62562532	14.62163345	14.61628819	14.72329873	14.68994674	14.69404402	14.62167803	14.61961886
ENSBTAG00000025571	8.599509002	8.548291572	8.694201846	8.998837091	8.598667806	9.163274267	8.833647672	8.626770673
ENSBTAG00000025593	5.535776686	5.55370726	5.498540716	5.448406319	5.667623726	5.845201825	5.383606748	5.684193678
ENSBTAG00000025606	7.913150268	7.809237044	7.743721613	7.971151949	7.934884833	7.913150268	7.913150268	7.766940642
ENSBTAG00000025617	6.602913682	6.229949762	6.321264944	6.321264944	6.401677208	6.49350302	5.879276221	6.321264944
ENSBTAG00000025622	2.735250972	2.713214457	2.713214457	2.711050245	2.713214457	2.74009615	2.713214457	2.713214457
ENSBTAG00000025632	6.61079792	5.044221556	5.383845522	6.292127027	5.996547537	6.969079771	5.683907411	5.707095428
ENSBTAG00000025644	14.39056949	14.41807543	14.45134669	14.4278611	14.36379107	14.2171557	14.38687765	14.31203277
ENSBTAG00000025659	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025663	5.214735562	5.131147706	5.498253303	4.744927375	5.192991413	4.372281337	4.745173273	4.746190247
ENSBTAG00000025669	2.156731595	2.156731595	2.156731595	2.162664523	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025748	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.159587821	2.156731595	2.156731595
ENSBTAG00000025752	2.33236147	2.489363728	2.640209034	2.33236147	2.33236147	2.33236147	2.33236147	2.33236147
ENSBTAG00000025762	3.344137049	3.340490883	3.324824088	3.465393272	3.509931095	3.456173022	3.432887174	3.590062598
ENSBTAG00000025782	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025788	10.92890375	10.87055727	10.65760865	11.12841698	10.82145852	11.17529862	10.77913069	10.77339327
ENSBTAG00000025803	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025809	2.162121607	2.162133809	2.162121607	2.162121607	2.162121607	2.162121607	2.162121607	2.162121607
ENSBTAG00000025817	7.484269082	7.255698425	7.443167573	7.447013457	7.288003132	7.20707149	7.013504551	6.866049126
ENSBTAG00000025822	4.450470066	4.361338162	4.331375361	5.134705017	4.392523934	4.568738689	3.858299705	4.274418637
ENSBTAG00000025826	2.156731595	2.157931642	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595	2.156731595
ENSBTAG00000025830	4.619722537	4.760055351	4.947443912	4.523567067	4.619722537	4.653809184	4.984597138	4.40906245
ENSBTAG00000025859	6.239861935	5.907866901	6.169630254	6.265339707	6.46678239	6.539709583	6.542888926	6.65685009
ENSBTAG00000025868	5.01032827	5.16261151	5.113792396	5.143177669	4.986756058	4.8369003	5.199288248	4.951520804
